entailment	id	similarity	sent1	sent2
None	1957	3.25	O ex-CEO da Hyundai deve revelar em breve a saída do posto para entrar na Google.	Nesta semana, Google revelou que ex-CEO da Hyundai será chefe da divisão de carros sem motorista.
Paraphrase	1958	4.75	Seleção das quinas precisa apenas de um ponto para se apurar para o Euro2016.	Basta um ponto à equipa das 'quinas' para garantir a presença para o Euro2016.
None	1959	2.5	O pavilhão Multiusos de Gondomar vai receber, a 31 de dezembro, uma festa da Revealed Recordings.	A 28 e 29 de novembro o Multiusos de Gondomar recebe o III Festival Internacional de Bandas de Música.
None	1960	4.0	Dentre os fatores de risco para o desenvolvimento da doença, a idade é considerada como sendo o principal deles.	De acordo com o especialista, o único fator de risco comprovado para a DA é a idade avançada.
Entailment	1961	4.0	O défice atingiu 4,7% do PIB no final do primeiro semestre de 2015, segundo dados do INE, divulgados em Setembro.	O défice orçamental atingiu 4,7% do Produto Interno Bruto (PIB), segundo o INE.
Entailment	1962	4.0	Como campeão da Ásia, o Guangzhou Evergrande garantiu a sua vaga no Mundial de Clubes da Fifa.	O Guangzhou Evergrande fica assim apurado para o Mundial de Clubes.
None	1963	3.25	Craig responde desta forma a rumores que circularam nas últimas semana sobre a sua substituição no papel de 007.	Dirigido por Sam Mendes, Daniel Craig volta a representar o papel de 007 pela quarta vez.
None	1964	2.25	O advogado de José Sócrates diz ter havido fugas de informação de quem controla o processo.	O advogado de José Sócrates assegurou ainda que não teme o que possa encontrar.
None	1965	2.5	E, por isso, Cavaco Silva tomou a decisão pouco surpreendente de indigitar Pedro Passos Coelho.	Tiago Duarte diz que Passos Coelho não pode recusar ficar em gestão se essa for a decisão de Cavaco.
Entailment	1966	4.0	No Real Madrid ganhei a Supertaça, ganhei a Taça e fui às meias-finais da Champions.	No Real Madrid ganhei a Supertaça e joguei a meia-final da Liga dos Campeões.
None	1967	2.25	"Só nos Estados Unidos foram recolhidos cerca de 23,4 milhões de ""airbags"" da marca Takata."	A Takata foi condenada a pagar uma multa recorde de 200 milhões de dólares, nos Estados Unidos.
None	1968	2.25	O cestinha da partida, apesar da derrota, foi o sérvio Teodosic, que anotou 16 pontos.	Outro destaque do confronto foi Kuzminskas, que anotou 13 e pegou nove rebotes.
None	1969	2.75	Danny Ings, avançado do Liverpool, é a mais recente dor de cabeça para Jürgen Klopp.	Ainda nem começou de forma oficial no Liverpool e já Jürgen Klopp se vê com problemas.
Entailment	1970	4.0	O mais recente filme de Woody Allen, O Homem Irracional, é um drama norte-americano estrelado por Emma Stone e Joaquin Phoenix.	O novo filme é protagonizado por Joaquin Phoenix e Emma Stone.
Paraphrase	1971	4.75	Lorenzo é um grande piloto e teria sido ótimo que o Mundial fosse jogado no circuito.	Lorenzo é um grande piloto e teria sido estupendo disputar o mundial na pista.
None	1972	2.0	António Tavares venceu, por unanimidade, com o livro “O Coro dos Defuntos”.	É a eles que faz referência o título O Coro dos Defuntos.
None	1973	1.75	Jogámos contra uma equipa forte que fica sempre nos primeiros lugares da liga russa.	Aos 83 minutos, com o regresso aos jogos com equipas russas também veio a polémica.
Entailment	1974	4.0	Chamado de The Old Hunters, o conteúdo adicional vai focar nos caçadores lendários, mencionados no modo campanha do jogo.	"""The Old Hunters "" conta a história dos caçadores lendários que são mencionados durante o jogo principal."
None	1975	3.75	O Benfica vai retomar a venda de bilhetes para os jogos da Liga dos Campeões neste sábado, com novas regras.	O Benfica anunciou nesta sexta-feira nova regras para a aquisição de bilhetes para os jogos das competições europeias.
None	1976	3.0	O Ministério das Relações Exteriores do México confirmou o incidente e disse que pelo menos dois dos os mortos eram mexicanos.	O ministério das Relações Exteriores do país ainda não confirmou os nomes de todas as vítimas.
None	1977	3.0	Sir Elton John, uma das figuras mais incontornáveis da música dos últimos 50 anos, é a primeira confirmação para o festival.	Elton John sobe ao palco no primeiro dia do festival, a 14 de julho.
None	1978	3.25	Os novos iPhones 6s e 6s Plus vão chegar a Portugal no dia 9 de outubro.	A Apple já bateu recordes de vendas com os novos iPone 6s e 6s Plus.
None	1979	4.0	O outro gol dos russos foi marcado pelo volante belga Witsel.	Mas aí o belga Witsel marcou mais um gol.
None	1980	2.25	A rivalidade entre Torino e Juventus, a mais antiga da Itália, começou no dia 13 de janeiro de 1907.	Assim, a Juventus soma agora 15 pontos e apanhou o Torino na tabela.
None	1981	2.5	Entrámos bem depois do intervalo e chegámos ao golo.	Depois houve uma reação do Estoril, a tentar chegar ao golo.
None	1982	1.75	Apenas suspeitamos que esses lugares existem.	Já há algum tempo que se suspeitava que em Marte poderia existir água.
Entailment	1983	4.25	A justiça iraniana condenou, este domingo, o jornalista Jason Rezaian, do Washington Post, à cadeia por espionagem.	A justiça iraniana decidiu condenar Jason Rezaian, jornalista do norte-americano Washigton Post, à prisão.
None	1984	4.0	O FC Porto venceu o Benfica (30-25), esta quarta-feira, em jogo da sétima jornada do Nacional de andebol.	O FC Porto venceu, nesta quarta-feira, o Benfica (30-25) no encontro realizado no Dragão Caixa.
None	1985	3.75	O Napoli ainda não havia vencido na atual edição do Campeonato Italiano.	O Napoli precisou de quatro rodadas para conquistar sua primeira vitória na atual edição do Campeonato Italiano.
None	1986	3.75	O City vai exigir muito de nós, mas a nossa única hipótese é ganhar.	O Manchester City é líder da Premier League e vai exigir muito de nós.
None	1987	3.5	Na sexta-feira também entraram cerca de 10.000 refugiados na Áustria e mais de 8.000 na Hungria.	A grande maioria destes refugiados entraram na Áustria através de Nickelsdorf.
None	1988	3.25	Ao intervalo, a equipa da casa vencia por uma diferença de cinco golos.	Ainda recuperaram, mas ao intervalo a desvantagem era novamente de cinco golos.
Entailment	1989	4.0	Além da Coca-Cola, patrocinam a FIFA a rede de fast-food McDonald’s e a operadora de cartão Visa.	Coca-Cola e McDonald’s são dois dos patrocinadores da FIFA.
Paraphrase	1990	4.75	Na outra partida do grupo C, o Maccabi empatou (1-1) com o Dínamo de Kiev.	No outro jogo do grupo C, Maccabi Tel Aviv e Dínamo de Kiev empataram a um golo.
Entailment	1991	4.0	Uma equipa de investigadores alemã desenvolveu um teste que antecipa o diagnóstico de Alzheimer, décadas antes da doença se manifestar.	Há um inovador teste desenvolvido por cientistas alemães que pode antecipar o diagnóstico do Alzheimer.
None	1992	3.25	Nova jogada pela esquerda com Nuno Santos a receber na área e a rematar forte de pé esquerdo.	Grande arrancada de Nuno Santos pela esquerda, cruzando depois para o cabeceamento de Sancidino Silva.
Entailment	1993	3.75	Os franceses tiveram que se contentar com o terceiro lugar, depois de vencer a Sérvia por 81 a 69 neste domingo.	A França venceu a decisão do terceiro lugar diante da Sérvia.
None	1994	2.0	Quem ainda não foi vacinada com a primeira dose também deve participar e iniciar assim, o esquema vacinal.	Para este grupo, o esquema vacinal também conta com três doses, mas com intervalos diferentes.
Entailment	1995	4.0	Al Murabitun, grupo ligado à Al-qaeda, reivindica o atentado.	O ataque foi reivindicado por um grupo alegadamente ligado à al-Qaeda.
None	1996	3.5	Na minha vida, tive dois grandes vícios: fumar e jogar futebol.	O futebol deu-me tudo na vida, e, em troca, fumar quase ma tirou.
None	1997	2.25	Em 2013, foi conhecido que o telemóvel de Angela Merkel foi espiado pela NSA.	Em 2013, Angela Merkel disse que espiar amigos não é correto.
None	1998	2.25	Varoufakis ganhou fama universal por ser ministro das Finanças da Grécia desde o final de janeiro.	Varoufakis ouviu muito falar em “regras” enquanto foi ministro das Finanças da Grécia.
None	1999	3.25	Todas as imagens foram tiradas pelos próprios astronautas com câmaras Hasselblad em missões do Programa Apollo.	A NASA disponibilizou milhares de imagens capturadas pelos astronautas da Apollo nas missões lunares.
None	2000	2.0	A Lenovo afirma, que o Yoga 900 tem uma bateria que dura cerca de 50% mais e melhor tecnologia de resfriamento.	Já o Lenovo YOGA Home 900 estará disponível no início de 2016, porém sem preço final revelado.
None	2001	3.75	Porto, Viana do Castelo e Braga em alerta vermelho.	O distrito de Braga vai estar amanhã em alerta vermelho.
None	2002	2.5	O anúncio foi feito na conferência da companhia no Tokyo Game Show 2015, tendo sido, até à data, conhecido como Project Morpheus.	Acompanhem todos os anúncios da Tokyo Game Show 2015 através da nossa hub dedicada ao evento.
None	2003	2.25	A impensável vitória de Jeremy Corbyn nas eleições para a nova liderança do Labour é um desses momentos.	O resultado da escolha do novo líder do Labour surge num momento particularmente adverso.
None	2004	2.5	Em Agosto de 2009, a Renault nomeou Grosjean para competir ao lado do bicampeão mundial de Fórmula 1 Fernando Alonso.	Grosjean venceu corridas e campeonatos em todas as categorias em que competiu até chegar à Fórmula 1.
Entailment	2005	4.0	O chefe da polícia de província, Mustafá Mohseni, confirmou que esta foi a primeira lapidação na região este ano.	Um responsável da polícia confirmou que se tratou da primeira lapidação deste ano.
None	2006	3.75	A programação inclui ainda a estreia internacional de “Daft Punk unchained”, de Hervé Martin-Delpierre.	Hervé Martin-Delpierre leva-nos até à eletrónica francesa dos Daft Punk.
None	2007	2.25	Com estreia em 2016, o filme de Woody Allen com Kristen Stewart será um filme de época.	Woody Allen não é virgem em filmes em que pessoas respeitáveis são atraídas pelos excessos irracionais ou mesmo homicídios.
None	2008	1.75	Estes novos Tag Heuer Connected estão desenhados para imitar os mostradores mais icónicos da marca de relógios suíça.	A Tag Heuer é a primeira grande marca de relógios a dar o primeiro passo.
Entailment	2009	4.0	Marcelo Rebelo de Sousa anunciou esta sexta-feira, em Celorico de Basto, a sua candidatura à Presidência da República.	Marcelo Rebelo de Sousa vai avançar com a sua candidatura às eleições presidenciais.
Entailment	2010	4.0	Cerca de 3,3 milhões de pessoas que morreram prematuramente no mundo em 2010 por causa da poluição atmosférica.	Estima-se em 3,3 milhões o número global de mortes prematuras devidas à poluição atmosférica.
None	2011	2.0	A partida ficou mais de 10 minutos paralisada, e o jogador precisou sair do gramado carregado em uma maca.	Ainda não está certo quanto tempo ele precisará ficar afastado dos gramados.
None	2012	3.75	Gabriel Murta, cuja profissão é a de polícia militar, dirigiu-se então aos balneários, regressando com uma arma de fogo.	Gabriel Murta, o juiz da partida, perdeu a cabeça e dirigiu-se ao balneário.
None	2013	3.0	Na passada sexta-feira, Joseph Blatter deu entrada num hospital na Suíça, cujo nome não foi revelado.	Na passada sexta-feira, dia 6, Joseph Blatter não se sentia bem.
Entailment	2014	3.25	"Catarina Furtado foi assistir à estreia da peça ""Plaza Suite"", onde Digo Infante contracenou com Alexandra Lencastre."	"""Plaza Suite"" junta Alexandre Lencastre e Diogo Infante em palco."
None	2015	3.75	Foi detetada a contaminação com partículas ainda por determinar, segundo um responsável da autoridade do medicamento britânica (MHRA).	Durante esta operação foram detetados certos materiais com a superfície contaminada com partículas ainda por determinar.
Entailment	2016	3.75	As maiores incumpridoras nunca pagaram um cêntimo aos clientes, diz relatório do regulador.	Apesar dos incumprimentos, não pagaram um cêntimo aos clientes.
None	2017	1.75	O segundo processo do Banco de Portugal contra os antigos gestores do Banco Espírito Santo (BES) já está em marcha.	Em causa estão as operações com o Banco Espírito Santo Angola (BESA).
Entailment	2018	3.5	Estiveram no local os bombeiros de Condeixa-a-Nova, Brisa e INEM, tendo sido feita uma tentativa de reanimação no local mas sem sucesso.	Estiveram no local os bombeiros de Condeixa-a-Nova, Brisa e INEM.
None	2019	2.0	Olhe que não, doutor António Costa, olhe que não, 230 mil empregos criados desde o início de 2013.	Olhe que não, doutor António Costa, olhe que não, Portugal está a crescer 1,5%.
None	2020	3.25	Suuns & Jerusalem In My Heart estreiam-se cá em colaboração, com álbum recente.	Juntos editaram Suuns & Jerusalem In My Heart, o álbum que vêm apresentar ao Musicbox.
Entailment	2021	4.0	Nélio Lucas, responsável pela Doyen Sports, e o FC Porto terão recusado prestar comentários, segundo garante a Bloomberg.	Nem FC Porto nem Doyen quiseram prestar declarações sobre este caso.
Entailment	2022	4.0	O Novo Banco diz que 80% dos emigrantes lesados pelo BES aceitaram a proposta apresentada para resgatarem os seus investimentos.	O Novo Banco chegou a acordo com 80% dos emigrantes lesados pelo BES.
